city,label,zipcode,dep_id,reg_id
le-dezert,Le Dézert,50620,50,28
digosville,Digosville,50110,50,28
domjean,Domjean,50420,50,28
donville-les-bains,Donville-les-Bains,50350,50,28
doville,Doville,50250,50,28
dragey-ronthon,Dragey-Ronthon,50530,50,28
ducey-les-cheris,Ducey-Les Chéris,50220,50,28
ecausseville,Écausseville,50310,50,28
emondeville,Émondeville,50310,50,28
equilly,Équilly,50320,50,28
eroudeville,Éroudeville,50310,50,28
l-etang-bertrand,L'Étang-Bertrand,50260,50,28
etienville,Étienville,50360,50,28
fermanville,Fermanville,50840,50,28
feugeres,Feugères,50190,50,28
la-feuillie,La Feuillie,50190,50,28
fierville-les-mines,Fierville-les-Mines,50580,50,28
flamanville,Flamanville,50340,50,28
fleury,Fleury,50800,50,28
flottemanville,Flottemanville,50700,50,28
folligny,Folligny,50320,50,28
fontenay-sur-mer,Fontenay-sur-Mer,50310,50,28
fourneaux,Fourneaux,50420,50,28
le-fresne-poret,Le Fresne-Poret,50850,50,28
fresville,Fresville,50310,50,28
gathemo,Gathemo,50150,50,28
gatteville-le-phare,Gatteville-le-Phare,50760,50,28
gavray-sur-sienne,Gavray-sur-Sienne,50450,50,28
geffosses,Geffosses,50560,50,28
genets,Genêts,50530,50,28
ger,Ger,50850,50,28
la-godefroy,La Godefroy,50300,50,28
golleville,Golleville,50390,50,28
gonfreville,Gonfreville,50190,50,28
gonneville-le-theil,Gonneville-Le Theil,50330,50,28
gorges,Gorges,50190,50,28
gouvets,Gouvets,50420,50,28
gouville-sur-mer,Gouville-sur-Mer,50560,50,28
graignes-mesnil-angot,Graignes-Mesnil-Angot,50620,50,28
le-grand-celland,Le Grand-Celland,50370,50,28
granville,Granville,50400,50,28
gratot,Gratot,50200,50,28
grimesnil,Grimesnil,50450,50,28
grosville,Grosville,50340,50,28
le-guislain,Le Guislain,50410,50,28
le-ham,Le Ham,50310,50,28
hambye,Hambye,50450,50,28
hamelin,Hamelin,50730,50,28
hardinvast,Hardinvast,50690,50,28
hauteville-sur-mer,Hauteville-sur-Mer,50590,50,28
hauteville-la-guichard,Hauteville-la-Guichard,50570,50,28
hautteville-bocage,Hautteville-Bocage,50390,50,28
la-haye-bellefond,La Haye-Bellefond,50410,50,28
la-haye-d-ectot,La Haye-d'Ectot,50270,50,28
la-haye,La Haye,50250,50,28
la-haye-pesnel,La Haye-Pesnel,50320,50,28
heauville,Héauville,50340,50,28
thereval,Thèreval,50180,50,28
helleville,Helleville,50340,50,28
hemevez,Hémevez,50700,50,28
heugueville-sur-sienne,Heugueville-sur-Sienne,50200,50,28
hiesville,Hiesville,50480,50,28
hocquigny,Hocquigny,50320,50,28
huberville,Huberville,50700,50,28
hudimesnil,Hudimesnil,50510,50,28
huisnes-sur-mer,Huisnes-sur-Mer,50170,50,28
isigny-le-buat,Isigny-le-Buat,50540,50,28
joganville,Joganville,50310,50,28
juilley,Juilley,50220,50,28
juvigny-les-vallees,Juvigny les Vallées,50520,50,28
lamberville,Lamberville,50160,50,28
la-lande-d-airou,La Lande-d'Airou,50800,50,28
lapenty,Lapenty,50600,50,28
laulne,Laulne,50430,50,28
lengronne,Lengronne,50450,50,28
lessay,Lessay,50430,50,28
lestre,Lestre,50310,50,28
liesville-sur-douve,Liesville-sur-Douve,50480,50,28
lieusaint,Lieusaint,50700,50,28
lingeard,Lingeard,50670,50,28
tourneville-sur-mer,Tourneville-sur-Mer,50660,50,28
montsenelle,Montsenelle,50250,50,28
les-loges-marchis,Les Loges-Marchis,50600,50,28
les-loges-sur-brecey,Les Loges-sur-Brécey,50370,50,28
lolif,Lolif,50530,50,28
longueville,Longueville,50290,50,28
le-loreur,Le Loreur,50510,50,28
le-lorey,Le Lorey,50570,50,28
la-lucerne-d-outremer,La Lucerne-d'Outremer,50320,50,28
le-luot,Le Luot,50870,50,28
la-luzerne,La Luzerne,50680,50,28
magneville,Magneville,50260,50,28
marcey-les-greves,Marcey-les-Grèves,50300,50,28
marchesieux,Marchésieux,50190,50,28
marcilly,Marcilly,50220,50,28
margueray,Margueray,50410,50,28
marigny-le-lozon,Marigny-Le-Lozon,50570,50,28
martinvast,Martinvast,50690,50,28
maupertuis,Maupertuis,50410,50,28
maupertus-sur-mer,Maupertus-sur-Mer,50330,50,28
la-meauffe,La Meauffe,50880,50,28
meautis,Méautis,50500,50,28
le-mesnil,Le Mesnil,50580,50,28
le-mesnil-adelee,Le Mesnil-Adelée,50520,50,28
le-mesnil-amey,Le Mesnil-Amey,50570,50,28
le-mesnil-aubert,Le Mesnil-Aubert,50510,50,28
le-mesnil-au-val,Le Mesnil-au-Val,50110,50,28
le-mesnil-eury,Le Mesnil-Eury,50570,50,28
le-mesnil-garnier,Le Mesnil-Garnier,50450,50,28
le-mesnil-gilbert,Le Mesnil-Gilbert,50670,50,28
le-mesnillard,Le Mesnillard,50600,50,28
le-mesnil-ozenne,Le Mesnil-Ozenne,50220,50,28
le-mesnil-rouxelin,Le Mesnil-Rouxelin,50000,50,28
le-mesnil-veneron,Le Mesnil-Véneron,50620,50,28
le-mesnil-villeman,Le Mesnil-Villeman,50450,50,28
la-meurdraquiere,La Meurdraquière,50510,50,28
millieres,Millières,50190,50,28
les-moitiers-d-allonne,Les Moitiers-d'Allonne,50270,50,28
montabot,Montabot,50410,50,28
montaigu-la-brisette,Montaigu-la-Brisette,50700,50,28
montaigu-les-bois,Montaigu-les-Bois,50450,50,28
montbray,Montbray,50410,50,28
montcuit,Montcuit,50490,50,28
montebourg,Montebourg,50310,50,28
montfarville,Montfarville,50760,50,28
monthuchon,Monthuchon,50200,50,28
montjoie-saint-martin,Montjoie-Saint-Martin,50240,50,28
montmartin-sur-mer,Montmartin-sur-Mer,50590,50,28
montpinchon,Montpinchon,50210,50,28
montrabot,Montrabot,50810,50,28
montreuil-sur-lozon,Montreuil-sur-Lozon,50570,50,28
le-mont-saint-michel,Le Mont-Saint-Michel,50170,50,28
moon-sur-elle,Moon-sur-Elle,50680,50,28
morigny,Morigny,50410,50,28
mortain-bocage,Mortain-Bocage,50140,50,28
morville,Morville,50700,50,28
la-mouche,La Mouche,50320,50,28
moulines,Moulines,50600,50,28
moyon-villages,Moyon Villages,50860,50,28
muneville-le-bingard,Muneville-le-Bingard,50490,50,28
muneville-sur-mer,Muneville-sur-Mer,50290,50,28
nay,Nay,50190,50,28
negreville,Négreville,50260,50,28
nehou,Néhou,50390,50,28
le-neufbourg,Le Neufbourg,50140,50,28
neufmesnil,Neufmesnil,50250,50,28
neuville-au-plain,Neuville-au-Plain,50480,50,28
neuville-en-beaumont,Neuville-en-Beaumont,50250,50,28
nicorps,Nicorps,50200,50,28
notre-dame-de-cenilly,Notre-Dame-de-Cenilly,50210,50,28
notre-dame-de-livoye,Notre-Dame-de-Livoye,50370,50,28
nouainville,Nouainville,50690,50,28
octeville-l-avenel,Octeville-l'Avenel,50630,50,28
orglandes,Orglandes,50390,50,28
orval-sur-sienne,Orval sur Sienne,50660,50,28
ouville,Ouville,50210,50,28
ozeville,Ozeville,50310,50,28
grandparigny,Grandparigny,50600,50,28
percy-en-normandie,Percy-en-Normandie,50410,50,28
periers,Périers,50190,50,28
la-pernelle,La Pernelle,50630,50,28
perriers-en-beauficel,Perriers-en-Beauficel,50150,50,28
le-perron,Le Perron,50160,50,28
le-petit-celland,Le Petit-Celland,50370,50,28
picauville,Picauville,50250,50,28
pierreville,Pierreville,50340,50,28
les-pieux,Les Pieux,50340,50,28
pirou,Pirou,50770,50,28
le-plessis-lastelle,Le Plessis-Lastelle,50250,50,28
poilley,Poilley,50220,50,28
pontaubault,Pontaubault,50220,50,28
pont-hebert,Pont-Hébert,50620,50,28
pontorson,Pontorson,50170,50,28
ponts,Ponts,50300,50,28
port-bail-sur-mer,Port-Bail-sur-Mer,50580,50,28
precey,Précey,50220,50,28
quettehou,Quettehou,50630,50,28
quettreville-sur-sienne,Quettreville-sur-Sienne,50660,50,28
quibou,Quibou,50750,50,28
quineville,Quinéville,50310,50,28
raids,Raids,50500,50,28
rampan,Rampan,50000,50,28
rauville-la-bigot,Rauville-la-Bigot,50260,50,28
rauville-la-place,Rauville-la-Place,50390,50,28
reffuveille,Reffuveille,50520,50,28
regneville-sur-mer,Regnéville-sur-Mer,50590,50,28
reigneville-bocage,Reigneville-Bocage,50390,50,28
remilly-les-marais,Remilly Les Marais,50570,50,28
reville,Réville,50760,50,28
rocheville,Rocheville,50260,50,28
romagny-fontenay,Romagny Fontenay,50140,50,28
roncey,Roncey,50210,50,28
le-rozel,Le Rozel,50340,50,28
sacey,Sacey,50170,50,28
saint-amand-villages,Saint-Amand-Villages,50160,50,28
saint-andre-de-bohon,Saint-André-de-Bohon,50500,50,28
saint-andre-de-l-epine,Saint-André-de-l'Épine,50680,50,28
saint-aubin-des-preaux,Saint-Aubin-des-Préaux,50380,50,28
saint-aubin-de-terregatte,Saint-Aubin-de-Terregatte,50240,50,28
saint-barthelemy,Saint-Barthélemy,50140,50,28
saint-brice,Saint-Brice,50300,50,28
saint-brice-de-landelles,Saint-Brice-de-Landelles,50730,50,28
sainte-cecile,Sainte-Cécile,50800,50,28
saint-christophe-du-foc,Saint-Christophe-du-Foc,50340,50,28
saint-clair-sur-l-elle,Saint-Clair-sur-l'Elle,50680,50,28
saint-clement-rancoudray,Saint-Clément-Rancoudray,50140,50,28
sainte-colombe,Sainte-Colombe,50390,50,28
saint-cyr,Saint-Cyr,50310,50,28
saint-cyr-du-bailleul,Saint-Cyr-du-Bailleul,50720,50,28
saint-denis-le-gast,Saint-Denis-le-Gast,50450,50,28
saint-denis-le-vetu,Saint-Denis-le-Vêtu,50210,50,28
saint-floxel,Saint-Floxel,50310,50,28
saint-fromond,Saint-Fromond,50620,50,28
sainte-genevieve,Sainte-Geneviève,50760,50,28
saint-georges-de-la-riviere,Saint-Georges-de-la-Rivière,50270,50,28
saint-georges-de-livoye,Saint-Georges-de-Livoye,50370,50,28
saint-georges-d-elle,Saint-Georges-d'Elle,50680,50,28
saint-georges-de-rouelley,Saint-Georges-de-Rouelley,50720,50,28
saint-georges-montcocq,Saint-Georges-Montcocq,50000,50,28
saint-germain-d-elle,Saint-Germain-d'Elle,50810,50,28
saint-germain-de-tournebut,Saint-Germain-de-Tournebut,50700,50,28
saint-germain-de-varreville,Saint-Germain-de-Varreville,50480,50,28
saint-germain-le-gaillard,Saint-Germain-le-Gaillard,50340,50,28
saint-germain-sur-ay,Saint-Germain-sur-Ay,50430,50,28
saint-germain-sur-seves,Saint-Germain-sur-Sèves,50190,50,28
saint-gilles,Saint-Gilles,50180,50,28
saint-hilaire-du-harcouet,Saint-Hilaire-du-Harcouët,50600,50,28
saint-jacques-de-nehou,Saint-Jacques-de-Néhou,50390,50,28
saint-james,Saint-James,50240,50,28
saint-jean-de-daye,Saint-Jean-de-Daye,50620,50,28
saint-jean-de-la-haize,Saint-Jean-de-la-Haize,50300,50,28
saint-jean-de-la-riviere,Saint-Jean-de-la-Rivière,50270,50,28
saint-jean-de-savigny,Saint-Jean-de-Savigny,50680,50,28
saint-jean-d-elle,Saint-Jean-d'Elle,50810,50,28
saint-jean-des-champs,Saint-Jean-des-Champs,50320,50,28
saint-jean-du-corail-des-bois,Saint-Jean-du-Corail-des-Bois,50370,50,28
saint-jean-le-thomas,Saint-Jean-le-Thomas,50530,50,28
saint-joseph,Saint-Joseph,50700,50,28
saint-laurent-de-cuves,Saint-Laurent-de-Cuves,50670,50,28
saint-laurent-de-terregatte,Saint-Laurent-de-Terregatte,50240,50,28
saint-lo,Saint-Lô,50000,50,28
saint-louet-sur-vire,Saint-Louet-sur-Vire,50420,50,28
saint-loup,Saint-Loup,50300,50,28
saint-malo-de-la-lande,Saint-Malo-de-la-Lande,50200,50,28
saint-marcouf,Saint-Marcouf,50310,50,28
sainte-marie-du-mont,Sainte-Marie-du-Mont,50480,50,28
saint-martin-d-aubigny,Saint-Martin-d'Aubigny,50190,50,28
saint-martin-d-audouville,Saint-Martin-d'Audouville,50310,50,28
saint-martin-de-bonfosse,Saint-Martin-de-Bonfossé,50750,50,28
saint-martin-de-cenilly,Saint-Martin-de-Cenilly,50210,50,28
chaulieu,Chaulieu,50150,50,28
saint-martin-de-varreville,Saint-Martin-de-Varreville,50480,50,28
saint-martin-le-bouillant,Saint-Martin-le-Bouillant,50800,50,28
saint-martin-le-greard,Saint-Martin-le-Gréard,50690,50,28
saint-maur-des-bois,Saint-Maur-des-Bois,50800,50,28
saint-maurice-en-cotentin,Saint-Maurice-en-Cotentin,50270,50,28
sainte-mere-eglise,Sainte-Mère-Église,50480,50,28
saint-michel-de-montjoie,Saint-Michel-de-Montjoie,50670,50,28
saint-nicolas-de-pierrepont,Saint-Nicolas-de-Pierrepont,50250,50,28
saint-nicolas-des-bois,Saint-Nicolas-des-Bois,50370,50,28
saint-ovin,Saint-Ovin,50300,50,28
saint-pair-sur-mer,Saint-Pair-sur-Mer,50380,50,28
saint-patrice-de-claids,Saint-Patrice-de-Claids,50190,50,28
le-parc,Le Parc,50870,50,28
saint-pierre-d-artheglise,Saint-Pierre-d'Arthéglise,50270,50,28
saint-pierre-de-coutances,Saint-Pierre-de-Coutances,50200,50,28
saint-pierre-de-semilly,Saint-Pierre-de-Semilly,50810,50,28
saint-pierre-eglise,Saint-Pierre-Église,50330,50,28
saint-pierre-langers,Saint-Pierre-Langers,50530,50,28
saint-planchers,Saint-Planchers,50400,50,28
saint-pois,Saint-Pois,50670,50,28
saint-quentin-sur-le-homme,Saint-Quentin-sur-le-Homme,50220,50,28
bourgvallees,Bourgvallées,50750,50,28
saint-sauveur-de-pierrepont,Saint-Sauveur-de-Pierrepont,50250,50,28
saint-sauveur-la-pommeraye,Saint-Sauveur-la-Pommeraye,50510,50,28
saint-sauveur-villages,Saint-Sauveur-Villages,50490,50,28
saint-sauveur-le-vicomte,Saint-Sauveur-le-Vicomte,50390,50,28
saint-sebastien-de-raids,Saint-Sébastien-de-Raids,50190,50,28
saint-senier-de-beuvron,Saint-Senier-de-Beuvron,50240,50,28
saint-senier-sous-avranches,Saint-Senier-sous-Avranches,50300,50,28
sainte-suzanne-sur-vire,Sainte-Suzanne-sur-Vire,50750,50,28
saint-vaast-la-hougue,Saint-Vaast-la-Hougue,50550,50,28
saint-vigor-des-monts,Saint-Vigor-des-Monts,50420,50,28
terre-et-marais,Terre-et-Marais,50500,50,28
sartilly-baie-bocage,Sartilly-Baie-Bocage,50530,50,28
saussemesnil,Saussemesnil,50700,50,28
saussey,Saussey,50200,50,28
savigny,Savigny,50210,50,28
savigny-le-vieux,Savigny-le-Vieux,50640,50,28
sebeville,Sébeville,50480,50,28
senoville,Sénoville,50270,50,28
servon,Servon,50170,50,28
sideville,Sideville,50690,50,28
siouville-hague,Siouville-Hague,50340,50,28
sortosville-en-beaumont,Sortosville-en-Beaumont,50270,50,28
sortosville,Sortosville,50310,50,28
sottevast,Sottevast,50260,50,28
sotteville,Sotteville,50340,50,28
sourdeval,Sourdeval,50150,50,28
subligny,Subligny,50870,50,28
surtainville,Surtainville,50270,50,28
taillepied,Taillepied,50390,50,28
tamerville,Tamerville,50700,50,28
tanis,Tanis,50170,50,28
le-tanu,Le Tanu,50320,50,28
le-teilleul,Le Teilleul,50640,50,28
tessy-bocage,Tessy-Bocage,50420,50,28
teurtheville-bocage,Teurthéville-Bocage,50630,50,28
teurtheville-hague,Teurthéville-Hague,50690,50,28
theville,Théville,50330,50,28
tirepied-sur-see,Tirepied-sur-Sée,50870,50,28
tocqueville,Tocqueville,50330,50,28
tollevast,Tollevast,50470,50,28
torigny-les-villes,Torigny-les-Villes,50160,50,28
tourville-sur-sienne,Tourville-sur-Sienne,50200,50,28
treauville,Tréauville,50340,50,28
tribehou,Tribehou,50620,50,28
la-trinite,La Trinité,50800,50,28
turqueville,Turqueville,50480,50,28
urville,Urville,50700,50,28
vains,Vains,50300,50,28
valcanville,Valcanville,50760,50,28
valognes,Valognes,50700,50,28
le-val-saint-pere,Le Val-Saint-Père,50300,50,28
varenguebec,Varenguebec,50250,50,28
varouville,Varouville,50330,50,28
le-vast,Le Vast,50630,50,28
vaudreville,Vaudreville,50310,50,28
la-vendelee,La Vendelée,50200,50,28
ver,Ver,50450,50,28
vernix,Vernix,50370,50,28
vesly,Vesly,50430,50,28
le-vicel,Le Vicel,50760,50,28
videcosville,Videcosville,50630,50,28
villebaudon,Villebaudon,50410,50,28
villedieu-les-poeles-rouffigny,Villedieu-les-Poêles-Rouffigny,50800,50,28
villiers-fossard,Villiers-Fossard,50680,50,28
virandeville,Virandeville,50690,50,28
yquelon,Yquelon,50400,50,28
yvetot-bocage,Yvetot-Bocage,50700,50,28
ablancourt,Ablancourt,51240,51,44
saint-martin-d-ablois,Saint-Martin-d'Ablois,51530,51,44
aigny,Aigny,51150,51,44
allemanche-launay-et-soyer,Allemanche-Launay-et-Soyer,51260,51,44
allemant,Allemant,51120,51,44
alliancelles,Alliancelles,51250,51,44
ambonnay,Ambonnay,51150,51,44
ambrieres,Ambrières,51290,51,44
anglure,Anglure,51260,51,44
angluzelles-et-courcelles,Angluzelles-et-Courcelles,51230,51,44
anthenay,Anthenay,51700,51,44
aougny,Aougny,51170,51,44
arcis-le-ponsart,Arcis-le-Ponsart,51170,51,44
argers,Argers,51800,51,44
arrigny,Arrigny,51290,51,44
arzillieres-neuville,Arzillières-Neuville,51290,51,44
athis,Athis,51150,51,44
auberive,Aubérive,51600,51,44
aubilly,Aubilly,51170,51,44
aulnay-l-aitre,Aulnay-l'Aître,51240,51,44
aulnay-sur-marne,Aulnay-sur-Marne,51150,51,44
aumenancourt,Auménancourt,51110,51,44
auve,Auve,51800,51,44
avenay-val-d-or,Avenay-Val-d'Or,51160,51,44
avize,Avize,51190,51,44
ay-champagne,Aÿ-Champagne,51160,51,44
baconnes,Baconnes,51400,51,44
bagneux,Bagneux,51260,51,44
le-baizil,Le Baizil,51270,51,44
bannay,Bannay,51270,51,44
bannes,Bannes,51230,51,44
barbonne-fayel,Barbonne-Fayel,51120,51,44
baslieux-les-fismes,Baslieux-lès-Fismes,51170,51,44
baslieux-sous-chatillon,Baslieux-sous-Châtillon,51700,51,44
bassu,Bassu,51300,51,44
bassuet,Bassuet,51300,51,44
baudement,Baudement,51260,51,44
baye,Baye,51270,51,44
bazancourt,Bazancourt,51110,51,44
beaumont-sur-vesle,Beaumont-sur-Vesle,51360,51,44
beaunay,Beaunay,51270,51,44
beine-nauroy,Beine-Nauroy,51490,51,44
belval-en-argonne,Belval-en-Argonne,51330,51,44
belval-sous-chatillon,Belval-sous-Châtillon,51480,51,44
bergeres-les-vertus,Bergères-lès-Vertus,51130,51,44
bergeres-sous-montmirail,Bergères-sous-Montmirail,51210,51,44
bermericourt,Berméricourt,51220,51,44
berru,Berru,51420,51,44
berzieux,Berzieux,51800,51,44
betheniville,Bétheniville,51490,51,44
betheny,Bétheny,51450,51,44
bethon,Bethon,51260,51,44
bettancourt-la-longue,Bettancourt-la-Longue,51330,51,44
bezannes,Bezannes,51430,51,44
bignicourt-sur-marne,Bignicourt-sur-Marne,51300,51,44
bignicourt-sur-saulx,Bignicourt-sur-Saulx,51340,51,44
billy-le-grand,Billy-le-Grand,51400,51,44
binarville,Binarville,51800,51,44
blacy,Blacy,51300,51,44
blaise-sous-arzillieres,Blaise-sous-Arzillières,51300,51,44
blesme,Blesme,51340,51,44
bligny,Bligny,51170,51,44
boissy-le-repos,Boissy-le-Repos,51210,51,44
bouchy-saint-genest,Bouchy-Saint-Genest,51310,51,44
bouilly,Bouilly,51390,51,44
bouleuse,Bouleuse,51170,51,44
boult-sur-suippe,Boult-sur-Suippe,51110,51,44
bourgogne-fresne,Bourgogne-Fresne,51110,51,44
boursault,Boursault,51480,51,44
bouvancourt,Bouvancourt,51140,51,44
bouy,Bouy,51400,51,44
bouzy,Bouzy,51150,51,44
brandonvillers,Brandonvillers,51290,51,44
branscourt,Branscourt,51140,51,44
braux-sainte-cohiere,Braux-Sainte-Cohière,51800,51,44
braux-saint-remy,Braux-Saint-Remy,51800,51,44
breban,Bréban,51320,51,44
le-breuil,Le Breuil,51210,51,44
breuil-sur-vesle,Breuil-sur-Vesle,51140,51,44
breuvery-sur-coole,Breuvery-sur-Coole,51240,51,44
brimont,Brimont,51220,51,44
brouillet,Brouillet,51170,51,44
broussy-le-grand,Broussy-le-Grand,51230,51,44
broussy-le-petit,Broussy-le-Petit,51230,51,44
broyes,Broyes,51120,51,44
brugny-vaudancourt,Brugny-Vaudancourt,51530,51,44
brusson,Brusson,51300,51,44
le-buisson,Le Buisson,51300,51,44
bussy-le-chateau,Bussy-le-Château,51600,51,44
bussy-le-repos,Bussy-le-Repos,51330,51,44
bussy-lettree,Bussy-Lettrée,51320,51,44
la-caure,La Caure,51270,51,44
caurel,Caurel,51110,51,44
cauroy-les-hermonville,Cauroy-lès-Hermonville,51220,51,44
la-celle-sous-chantemerle,La Celle-sous-Chantemerle,51260,51,44
cernay-en-dormois,Cernay-en-Dormois,51800,51,44
cernay-les-reims,Cernay-lès-Reims,51420,51,44
cernon,Cernon,51240,51,44
chaintrix-bierges,Chaintrix-Bierges,51130,51,44
chalons-en-champagne,Châlons-en-Champagne,51000,51,44
chalons-sur-vesle,Châlons-sur-Vesle,51140,51,44
chaltrait,Chaltrait,51130,51,44
chambrecy,Chambrecy,51170,51,44
chamery,Chamery,51500,51,44
champaubert,Champaubert,51270,51,44
champfleury,Champfleury,51500,51,44
champguyon,Champguyon,51310,51,44
champigneul-champagne,Champigneul-Champagne,51150,51,44
champigny,Champigny,51370,51,44
champillon,Champillon,51160,51,44
champlat-et-boujacourt,Champlat-et-Boujacourt,51480,51,44
champvoisy,Champvoisy,51700,51,44
changy,Changy,51300,51,44
chantemerle,Chantemerle,51260,51,44
chapelaine,Chapelaine,51290,51,44
la-chapelle-felcourt,La Chapelle-Felcourt,51800,51,44
la-chapelle-lasson,La Chapelle-Lasson,51260,51,44
la-chapelle-sous-orbais,La Chapelle-sous-Orbais,51270,51,44
charleville,Charleville,51120,51,44
charmont,Charmont,51330,51,44
les-charmontois,Les Charmontois,51330,51,44
le-chatelier,Le Châtelier,51330,51,44
chatelraould-saint-louvent,Châtelraould-Saint-Louvent,51300,51,44
chatillon-sur-broue,Châtillon-sur-Broué,51290,51,44
chatillon-sur-marne,Châtillon-sur-Marne,51700,51,44
chatillon-sur-morin,Châtillon-sur-Morin,51310,51,44
chatrices,Châtrices,51800,51,44
chaudefontaine,Chaudefontaine,51800,51,44
chaumuzy,Chaumuzy,51170,51,44
la-chaussee-sur-marne,La Chaussée-sur-Marne,51240,51,44
chavot-courcourt,Chavot-Courcourt,51530,51,44
le-chemin,Le Chemin,51800,51,44
cheminon,Cheminon,51250,51,44
chenay,Chenay,51140,51,44
cheniers,Cheniers,51510,51,44
la-cheppe,La Cheppe,51600,51,44
cheppes-la-prairie,Cheppes-la-Prairie,51240,51,44
chepy,Chepy,51240,51,44
cherville,Cherville,51150,51,44
chichey,Chichey,51120,51,44
chigny-les-roses,Chigny-les-Roses,51500,51,44
chouilly,Chouilly,51530,51,44
clamanges,Clamanges,51130,51,44
clesles,Clesles,51260,51,44
cloyes-sur-marne,Cloyes-sur-Marne,51300,51,44
coizard-joches,Coizard-Joches,51270,51,44
val-des-marais,Val-des-Marais,51130,51,44
compertrix,Compertrix,51510,51,44
conde-sur-marne,Condé-sur-Marne,51150,51,44
conflans-sur-seine,Conflans-sur-Seine,51260,51,44
congy,Congy,51270,51,44
connantray-vaurefroy,Connantray-Vaurefroy,51230,51,44
